school,meal_type,food_item,recommended_quantity
kent gardens elementary,Breakfast,Blueberry Chex Cereal(Each),5
kent gardens elementary,Breakfast,Fat Free White Milk(Each),5
kent gardens elementary,Breakfast,Banana(Each),4
kent gardens elementary,Breakfast,String Cheese(1 Stick),4
kent gardens elementary,Breakfast,Natural Breakfast Syrup(Each),3
kent gardens elementary,Breakfast,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",2
kent gardens elementary,Breakfast,Mandarin Orange Parfait(Parfait),2
kent gardens elementary,Breakfast,Natural Grape Jam(Packet),2
kent gardens elementary,Breakfast,Orange(6 Slices per 1/2 cup),2
kent gardens elementary,Breakfast,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),1
kent gardens elementary,Breakfast,Applesauce(1/2 Cup),1
kent gardens elementary,Breakfast,Blueberry Bread(1 square),1
kent gardens elementary,Breakfast,Blueberry Bread(1oz Grain (1/64 Baked Pan)),1
kent gardens elementary,Breakfast,Blueberry Muffin Top(Muffin Top),1
kent gardens elementary,Breakfast,Chicken & Biscuit Sandwich(Sandwich),1
kent gardens elementary,Breakfast,Chilled Peaches(1/2 cup (drained)),1
kent gardens elementary,Breakfast,Egg and American Cheese on Bagel(Sandwich),1
kent gardens elementary,Breakfast,Egg and American Cheese on Biscuit(Sandwich),1
kent gardens elementary,Breakfast,Orange Slices(3 slices per 1/4 cup),1
kent gardens elementary,Breakfast,"Parfait, Triple Berry(Parfait)",1
kent gardens elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",1
kent gardens elementary,Breakfast,Strawberry Parfait(Parfait),1
kent gardens elementary,Breakfast,Turkey Sausage Breakfast Biscuit(Sandwich),1
kent gardens elementary,Lunch,Fat Free Chocolate Milk(Each),157
kent gardens elementary,Lunch,Lettuce Blend Salad Mix(1/2 cup),100
kent gardens elementary,Lunch,Ketchup Packet(Packet),94
kent gardens elementary,Lunch,Apple Slices(3 slices per 1/4 cup),56
kent gardens elementary,Lunch,Ranch Dressing(1 ounce),55
kent gardens elementary,Lunch,PB&J Power Pack(Power Packs),43
kent gardens elementary,Lunch,Orange Slices(3 slices per 1/4 cup),42
kent gardens elementary,Lunch,1% White Milk(Each),37
kent gardens elementary,Lunch,Chicken Tenders(3 tenders),37
kent gardens elementary,Lunch,Manager's Vegetable Choice(1/4 cup),35
kent gardens elementary,Lunch,Banana(Each),34
kent gardens elementary,Lunch,Orange(1/4 cup),31
kent gardens elementary,Lunch,Cheese Pizza(Slice),30
kent gardens elementary,Lunch,Red Seedless Grapes(16 grapes per 1/2 cup),30
kent gardens elementary,Lunch,Mayonnaise Packet(Packet),29
kent gardens elementary,Lunch,Red Delicious Apple(Each - serving),28
kent gardens elementary,Lunch,Chocolate Chip Cookie(Cookie),26
kent gardens elementary,Lunch,Red Seedless Grapes(8 grapes per 1/4 cup),25
kent gardens elementary,Lunch,Baby Carrots(3 baby carrots per 1/4 cup),23
kent gardens elementary,Lunch,Italian Dressing(1 ounce),20
kent gardens elementary,Lunch,Turkey Pepperoni Pizza(Slice),20
kent gardens elementary,Lunch,Cucumber Slices(1/4 cup),19
kent gardens elementary,Lunch,Baked Cheese Sticks(2 Cheese Sticks),17
kent gardens elementary,Lunch,Chilled Mandarin Oranges(1/2 cup (drained)),16
kent gardens elementary,Lunch,Golden Delicious Apple(Each),15
kent gardens elementary,Lunch,Broccoli Florets(1/4 cup),14
kent gardens elementary,Lunch,Fat Free White Milk(Each),14
kent gardens elementary,Lunch,Mustard Packet(Packet),13
kent gardens elementary,Lunch,Spicy Breaded Chicken Patty on Bun(Sandwich),13
kent gardens elementary,Lunch,Whole Wheat Dinner Roll(2 rolls),13
kent gardens elementary,Lunch,Bottled Water(Bottle),11
kent gardens elementary,Lunch,Cherry Tomatoes(1/4 cup),11
kent gardens elementary,Lunch,Chickpeas(1/4 cup),11
kent gardens elementary,Lunch,Chilled Mandarin Oranges(1/4 cup (drained)),11
kent gardens elementary,Lunch,Cooked  Brown Rice(1/2 cup cooked),11
kent gardens elementary,Lunch,Cherry Flavored Dried Cranberries(Each),10
kent gardens elementary,Lunch,Marinara Sauce(1/2 cup),10
kent gardens elementary,Lunch,Soft Pretzel(1 pretzel),10
kent gardens elementary,Lunch,Strawberry Flavored Dried Cranberries(Each),10
kent gardens elementary,Lunch,Watermelon Flavored Dried Cranberries(Each),10
kent gardens elementary,Lunch,Cheeseburger(Sandwich),9
kent gardens elementary,Lunch,Chocolate Chip Cookie(1/2 Cookie),9
kent gardens elementary,Lunch,Cooked  Brown Rice(1 cup cooked),9
kent gardens elementary,Lunch,Potato Wedges(7 pieces),9
kent gardens elementary,Lunch,Baby Carrots(6 Baby Carrots per 1/2 cup),8
kent gardens elementary,Lunch,Chickenless Bites(4 Bites),8
kent gardens elementary,Lunch,Corn(1/4 cup (thawed)),8
kent gardens elementary,Lunch,"Apple Slices(3 slices, 1/4 cup)",7
kent gardens elementary,Lunch,Nachos with Cheese Sauce(Serving),7
kent gardens elementary,Lunch,Strawberry & Banana Yogurt Power Pack(Power Packs),7
kent gardens elementary,Lunch,Asian Veggie Sub(sandwich),6
kent gardens elementary,Lunch,Blueberry Bread(1 square),6
kent gardens elementary,Lunch,Cheez-Its Crackers(Package),6
kent gardens elementary,Lunch,Corn(1/2 cup (cooked)),6
kent gardens elementary,Lunch,Gala Apple(Each),6
kent gardens elementary,Lunch,Grape Tomatoes(1/4 cup),6
kent gardens elementary,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),6
kent gardens elementary,Lunch,Whole Wheat Dinner Roll(Each),6
kent gardens elementary,Lunch,Beef Meatball Sub Sandwich(Sandwich),5
kent gardens elementary,Lunch,Celery Sticks(1/2 cup),5
kent gardens elementary,Lunch,Chilled Peaches(1/2 cup (drained)),5
kent gardens elementary,Lunch,Chilled Peaches(1/4 cup (drained)),5
kent gardens elementary,Lunch,Orange Chicken(4 Bites w/ 1oz sauce),5
kent gardens elementary,Lunch,Orange Flavored Dried Cranberries(Each),5
kent gardens elementary,Lunch,"Peppers, red, pre-sliced(1/2 cup sliced)",5
kent gardens elementary,Lunch,"Salsa, Mild Canned(1.5 oz)",5
kent gardens elementary,Lunch,Apple Juice(Each),4
kent gardens elementary,Lunch,Apple Slices(6 Slices per 1/2 cup),4
kent gardens elementary,Lunch,Asian Meatball Sub(sandwich),4
kent gardens elementary,Lunch,Black Beans(1/4 Cup),4
kent gardens elementary,Lunch,"Bread, Loco(1/2 piece)",4
kent gardens elementary,Lunch,"Bread, Loco(flatbread)",4
kent gardens elementary,Lunch,Cheese Quesadilla(Quesadilla),4
kent gardens elementary,Lunch,Cherry Vanilla Yogurt Power Pack(Power Packs),4
kent gardens elementary,Lunch,Chickenless Bites(2 Bites),4
kent gardens elementary,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),4
kent gardens elementary,Lunch,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",4
kent gardens elementary,Lunch,Grilled Cheese Sandwich(Sandwich),4
kent gardens elementary,Lunch,Lettuce Blend Salad Mix(1 cup),4
kent gardens elementary,Lunch,Marinara Sauce(1/4 Cup),4
kent gardens elementary,Lunch,Peach Yogurt Power Pack(Power Packs),4
kent gardens elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries(Each),4
kent gardens elementary,Lunch,Roasted Plantains(6 Slices),4
kent gardens elementary,Lunch,Smartfood RF White Cheddar Popcorn(Each),4
kent gardens elementary,Lunch,Whole Strawberries(1/2 cup thawed),4
kent gardens elementary,Lunch,Alfredo & Basil Lasagna(Each),3
kent gardens elementary,Lunch,Applesauce(1/2 Cup),3
kent gardens elementary,Lunch,Bean and Cheese Pupusa(Pupusa),3
kent gardens elementary,Lunch,Black Beans(1/2 Cup),3
kent gardens elementary,Lunch,"Cheese, Shredded, Cheddar(1/4 cup)",3
kent gardens elementary,Lunch,Chicken & Vegetable Dumplings(6 dumplings),3
kent gardens elementary,Lunch,Chicken Masala Drumstick(Drumstick),3
kent gardens elementary,Lunch,Cucumber Slices(6 Slices per 1/2 cup),3
kent gardens elementary,Lunch,"Fruit Snacks, Welch's Mixed(Each)",3
kent gardens elementary,Lunch,Graham Crackers(Package),3
kent gardens elementary,Lunch,IW Applesauce Cup(Each),3
kent gardens elementary,Lunch,Orange Chickenless Bites(4 bites),3
kent gardens elementary,Lunch,Orange Sauce(ounce),3
kent gardens elementary,Lunch,Orange Slices(6 Slices per 1/2 cup),3
kent gardens elementary,Lunch,Pasta with Meat Sauce(serving),3
kent gardens elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",3
kent gardens elementary,Lunch,Spicy Chicken Wrap(Wrap),3
kent gardens elementary,Lunch,Steamed Broccoli(1/2 cup),3
kent gardens elementary,Lunch,Tex Mex Corn(1/2 cup),3
kent gardens elementary,Lunch,Black Beans - salad bar entree(1/2 cup),2
kent gardens elementary,Lunch,Chickpeas - salad bar entree(1/2 cup),2
kent gardens elementary,Lunch,Doritos Flamas(Each),2
kent gardens elementary,Lunch,Fish Tacos(2 Tacos),2
kent gardens elementary,Lunch,Manager's Vegetable Choice(1/2 cup),2
kent gardens elementary,Lunch,Mandarin Orange Pepper Fruit Salsa(1 TBSP),2
kent gardens elementary,Lunch,Orange Tangerine Juice(Each),2
kent gardens elementary,Lunch,Orange(6 Slices per 1/2 cup),2
kent gardens elementary,Lunch,Orange(Each - serving),2
kent gardens elementary,Lunch,"Peppers, green, pre-sliced(1/2 cup sliced)",2
kent gardens elementary,Lunch,Potato Wedges(4 pieces),2
kent gardens elementary,Lunch,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",2
kent gardens elementary,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips(Each),2
kent gardens elementary,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips(Each),2
kent gardens elementary,Lunch,SS Baked Cheetos Flaming Hot(Each),2
kent gardens elementary,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium(2 TBSP)",2
kent gardens elementary,Lunch,"Sauce, Spicy Mayo(tbsp)",2
kent gardens elementary,Lunch,Sour Cream(2 Tablespoons),2
kent gardens elementary,Lunch,Steamed Baby Carrots(1/2 cup),2
kent gardens elementary,Lunch,Vegetable Dumpling(6 dumplings),2
kent gardens elementary,Lunch,"WG 10"" Flour Tortilla(Tortilla)",2
kent gardens elementary,Lunch,1% Unflavored Shelf-Stable Milk(Each),1
kent gardens elementary,Lunch,"Apple, Slices, IW - ER Supper Only(Each)",1
kent gardens elementary,Lunch,Assorted  4 oz Yogurt(Container),1
kent gardens elementary,Lunch,BBQ Chicken Drumstick(Drumstick),1
kent gardens elementary,Lunch,Broccoli Florets(6 Pieces per 1/2 cup),1
kent gardens elementary,Lunch,"Carrots, Shredded(Cup)",1
kent gardens elementary,Lunch,Chana Masala(1/2 cup),1
kent gardens elementary,Lunch,Cherry Flavored Dried Cranberries(2 Eaches),1
kent gardens elementary,Lunch,Cherry Tomatoes(6 Tomatoes per 1/2 cup),1
kent gardens elementary,Lunch,Chicken and Cheese Quesadilla(Quesadilla),1
kent gardens elementary,Lunch,Chickpeas(1/2 cup),1
kent gardens elementary,Lunch,Cool Ranch Reduced Fat Doritos(Each),1
kent gardens elementary,Lunch,Corn(2 Tablespoons (thawed)),1
kent gardens elementary,Lunch,Cucumber Slices(2 Tablespoon),1
kent gardens elementary,Lunch,Cucumbers(1/2 cup sliced),1
kent gardens elementary,Lunch,Doritos RF Nacho Cheese(Each),1
kent gardens elementary,Lunch,Doritos RF Spicy Sweet Chili(Each),1
kent gardens elementary,Lunch,Fish  Sandwich(Sandwich),1
kent gardens elementary,Lunch,Fresh Whole Pear(Each),1
kent gardens elementary,Lunch,Grape Tomatoes(6 Tomatoes per 1/2 cup),1
kent gardens elementary,Lunch,Hot Turkey & Cheese(sandwich),1
kent gardens elementary,Lunch,Kellogg’s W/G Rice Krispies Treats(Each),1
kent gardens elementary,Lunch,Kettle Cooked Smoky BBQ Chips(Each),1
kent gardens elementary,Lunch,Lay's RF Kettle Original Chips(Each),1
kent gardens elementary,Lunch,Nachos with Taco Meat and Cheese Sauce(Serving Size),1
kent gardens elementary,Lunch,Natural Breakfast Syrup(Each),1
kent gardens elementary,Lunch,"Onions, Red, Whole(2 Tablespoons (sliced))",1
kent gardens elementary,Lunch,Orange Flavored Dried Cranberries(2 Eaches),1
kent gardens elementary,Lunch,Original Flavored Dried Cranberries(Package),1
kent gardens elementary,Lunch,"Patty, Chicken, Breaded, WG(2 strips)",1
kent gardens elementary,Lunch,"Patty, Chicken, Spicy, Breaded(2 strips)",1
kent gardens elementary,Lunch,"Peppers, Green, Whole(2 Tablespoon)",1
kent gardens elementary,Lunch,"Peppers, Red, Whole(2 Tablespoons)",1
kent gardens elementary,Lunch,Roasted Plantains(3 Slices),1
kent gardens elementary,Lunch,SS Baked Cheetos Flaming Limon(Each),1
kent gardens elementary,Lunch,SS Cheetos Fantastix Flaming Hot(Each),1
kent gardens elementary,Lunch,"Sandwich, Turkey & Cheese(sandwich)",1
kent gardens elementary,Lunch,Strawberry Chex Mix(Package),1
kent gardens elementary,Lunch,Strawberry Flavored Dried Cranberries(2 Eaches),1
kent gardens elementary,Lunch,Strawberry Parfait Power Pack(Power Pack),1
kent gardens elementary,Lunch,Sub Roll(Sub Roll),1
kent gardens elementary,Lunch,Sweet Thai Chili Sauce(ounce),1
kent gardens elementary,Lunch,Turkey Barbacoa Arepa(1 Arepa + #10 scoop of turkey barbacoa),1
kent gardens elementary,Lunch,Turkey Pepperoni Pizza(1.37 oz),1
kent gardens elementary,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",1
kent gardens elementary,Lunch,Vegan Burger(Sandwich),1
kent gardens elementary,Lunch,WG Baked Funyuns(Each),1
kent gardens elementary,Lunch,WG Chocolate Chip Rice Krispy Treats(Each),1
kent gardens elementary,Lunch,Watermelon Flavored Dried Cranberries(2 Eaches),1
key middle,Breakfast,Apple Juice(Each),73
key middle,Breakfast,Orange Tangerine Juice(Each),40
key middle,Breakfast,Mini Maple Pancakes(Package),34
key middle,Breakfast,1% White Milk(Each),33
key middle,Breakfast,Bagel(Bagel),16
key middle,Breakfast,Cream Cheese(Each),12
key middle,Breakfast,Honey Cheerios Cereal(Each),12
key middle,Breakfast,Red Delicious Apple(Each - serving),12
key middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",11
key middle,Breakfast,Cinnamon Chex Cereal(Each),10
key middle,Breakfast,Blueberry Chex Cereal(Each),9
key middle,Breakfast,Fat Free White Milk(Each),9
key middle,Breakfast,Banana(Each),8
key middle,Breakfast,String Cheese(1 Stick),8
key middle,Breakfast,Natural Breakfast Syrup(Each),6
key middle,Breakfast,Natural Grape Jam(Packet),4
key middle,Breakfast,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),3
key middle,Breakfast,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",3
key middle,Breakfast,Chicken & Biscuit Sandwich(Sandwich),3
key middle,Breakfast,Mandarin Orange Parfait(Parfait),3
key middle,Breakfast,Orange(6 Slices per 1/2 cup),3
key middle,Breakfast,Blueberry Bread(1 square),2
key middle,Breakfast,Chilled Peaches(1/2 cup (drained)),2
key middle,Breakfast,Egg and American Cheese on Bagel(Sandwich),2
key middle,Breakfast,Egg and American Cheese on Biscuit(Sandwich),2
key middle,Breakfast,Orange Slices(3 slices per 1/4 cup),2
key middle,Breakfast,Strawberry Parfait(Parfait),2
key middle,Breakfast,Turkey Sausage Breakfast Biscuit(Sandwich),2
key middle,Breakfast,1% Unflavored Shelf-Stable Milk(Each),1
key middle,Breakfast,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),1
key middle,Breakfast,Applesauce(1/2 Cup),1
key middle,Breakfast,Biscuit(Biscuit),1
key middle,Breakfast,Blueberry Bread(1oz Grain (1/64 Baked Pan)),1
key middle,Breakfast,Blueberry Muffin Top(Muffin Top),1
key middle,Breakfast,Chilled Mandarin Oranges(1/2 cup (drained)),1
key middle,Breakfast,Chilled Pineapple(1/2 cup),1
key middle,Breakfast,Egg and American Cheese on English Muffin(Sandwich),1
key middle,Breakfast,Golden Delicious Apple(Each),1
key middle,Breakfast,"Parfait, Triple Berry(Parfait)",1
key middle,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",1
key middle,Lunch,Fat Free Chocolate Milk(Each),337
key middle,Lunch,Lettuce Blend Salad Mix(1/2 cup),215
key middle,Lunch,Ketchup Packet(Packet),202
key middle,Lunch,Apple Slices(3 slices per 1/4 cup),120
key middle,Lunch,Ranch Dressing(1 ounce),119
key middle,Lunch,PB&J Power Pack(Power Packs),92
key middle,Lunch,Orange Slices(3 slices per 1/4 cup),90
key middle,Lunch,1% White Milk(Each),81
key middle,Lunch,Chicken Tenders(3 tenders),79
key middle,Lunch,Manager's Vegetable Choice(1/4 cup),76
key middle,Lunch,Banana(Each),74
key middle,Lunch,Orange(1/4 cup),66
key middle,Lunch,Red Seedless Grapes(16 grapes per 1/2 cup),64
key middle,Lunch,Cheese Pizza(Slice),63
key middle,Lunch,Mayonnaise Packet(Packet),61
key middle,Lunch,Red Delicious Apple(Each - serving),61
key middle,Lunch,Chocolate Chip Cookie(Cookie),55
key middle,Lunch,Red Seedless Grapes(8 grapes per 1/4 cup),54
key middle,Lunch,Baby Carrots(3 baby carrots per 1/4 cup),49
key middle,Lunch,Italian Dressing(1 ounce),43
key middle,Lunch,Turkey Pepperoni Pizza(Slice),42
key middle,Lunch,Cucumber Slices(1/4 cup),41
key middle,Lunch,Baked Cheese Sticks(2 Cheese Sticks),37
key middle,Lunch,Chilled Mandarin Oranges(1/2 cup (drained)),35
key middle,Lunch,Golden Delicious Apple(Each),31
key middle,Lunch,Broccoli Florets(1/4 cup),30
key middle,Lunch,Fat Free White Milk(Each),29
key middle,Lunch,Mustard Packet(Packet),29
key middle,Lunch,Spicy Breaded Chicken Patty on Bun(Sandwich),28
key middle,Lunch,Whole Wheat Dinner Roll(2 rolls),28
key middle,Lunch,Chilled Mandarin Oranges(1/4 cup (drained)),25
key middle,Lunch,Cherry Tomatoes(1/4 cup),24
key middle,Lunch,Cooked  Brown Rice(1/2 cup cooked),24
key middle,Lunch,Bottled Water(Bottle),23
key middle,Lunch,Chickpeas(1/4 cup),23
key middle,Lunch,Soft Pretzel(1 pretzel),23
key middle,Lunch,Cherry Flavored Dried Cranberries(Each),22
key middle,Lunch,Strawberry Flavored Dried Cranberries(Each),22
key middle,Lunch,Marinara Sauce(1/2 cup),21
key middle,Lunch,Watermelon Flavored Dried Cranberries(Each),21
key middle,Lunch,Chocolate Chip Cookie(1/2 Cookie),20
key middle,Lunch,Cooked  Brown Rice(1 cup cooked),20
key middle,Lunch,Cheeseburger(Sandwich),19
key middle,Lunch,Potato Wedges(7 pieces),18
key middle,Lunch,Baby Carrots(6 Baby Carrots per 1/2 cup),17
key middle,Lunch,Chickenless Bites(4 Bites),17
key middle,Lunch,Corn(1/4 cup (thawed)),17
key middle,Lunch,"Apple Slices(3 slices, 1/4 cup)",15
key middle,Lunch,Nachos with Cheese Sauce(Serving),15
key middle,Lunch,Strawberry & Banana Yogurt Power Pack(Power Packs),15
key middle,Lunch,Cheez-Its Crackers(Package),14
key middle,Lunch,Blueberry Bread(1 square),13
key middle,Lunch,Corn(1/2 cup (cooked)),13
key middle,Lunch,Gala Apple(Each),13
key middle,Lunch,Grape Tomatoes(1/4 cup),13
key middle,Lunch,Whole Wheat Dinner Roll(Each),13
key middle,Lunch,Asian Veggie Sub(sandwich),12
key middle,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),12
key middle,Lunch,Beef Meatball Sub Sandwich(Sandwich),11
key middle,Lunch,Celery Sticks(1/2 cup),11
key middle,Lunch,Orange Chicken(4 Bites w/ 1oz sauce),11
key middle,Lunch,"Bread, Loco(flatbread)",10
key middle,Lunch,Chilled Peaches(1/2 cup (drained)),10
key middle,Lunch,Chilled Peaches(1/4 cup (drained)),10
key middle,Lunch,Orange Flavored Dried Cranberries(Each),10
key middle,Lunch,"Peppers, red, pre-sliced(1/2 cup sliced)",10
key middle,Lunch,"Salsa, Mild Canned(1.5 oz)",10
key middle,Lunch,Apple Juice(Each),9
key middle,Lunch,Asian Meatball Sub(sandwich),9
key middle,Lunch,Black Beans(1/4 Cup),9
key middle,Lunch,"Bread, Loco(1/2 piece)",9
key middle,Lunch,Chickenless Bites(2 Bites),9
key middle,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),9
key middle,Lunch,Marinara Sauce(1/4 Cup),9
key middle,Lunch,Peach Yogurt Power Pack(Power Packs),9
key middle,Lunch,Raspberry Lemonade Flavored Dried Cranberries(Each),9
key middle,Lunch,Roasted Plantains(6 Slices),9
key middle,Lunch,Whole Strawberries(1/2 cup thawed),9
key middle,Lunch,Apple Slices(6 Slices per 1/2 cup),8
key middle,Lunch,Cheese Quesadilla(Quesadilla),8
key middle,Lunch,Cherry Vanilla Yogurt Power Pack(Power Packs),8
key middle,Lunch,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",8
key middle,Lunch,Grilled Cheese Sandwich(Sandwich),8
key middle,Lunch,Lettuce Blend Salad Mix(1 cup),8
key middle,Lunch,Smartfood RF White Cheddar Popcorn(Each),8
key middle,Lunch,Bean and Cheese Pupusa(Pupusa),7
key middle,Lunch,Black Beans(1/2 Cup),7
key middle,Lunch,Chicken Masala Drumstick(Drumstick),7
key middle,Lunch,"Fruit Snacks, Welch's Mixed(Each)",7
key middle,Lunch,Graham Crackers(Package),7
key middle,Lunch,IW Applesauce Cup(Each),7
key middle,Lunch,Orange Sauce(ounce),7
key middle,Lunch,Orange Slices(6 Slices per 1/2 cup),7
key middle,Lunch,Pasta with Meat Sauce(serving),7
key middle,Lunch,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",7
key middle,Lunch,Spicy Chicken Wrap(Wrap),7
key middle,Lunch,Steamed Broccoli(1/2 cup),7
key middle,Lunch,Tex Mex Corn(1/2 cup),7
key middle,Lunch,Alfredo & Basil Lasagna(Each),6
key middle,Lunch,Applesauce(1/2 Cup),6
key middle,Lunch,"Cheese, Shredded, Cheddar(1/4 cup)",6
key middle,Lunch,Chicken & Vegetable Dumplings(6 dumplings),6
key middle,Lunch,Cucumber Slices(6 Slices per 1/2 cup),6
key middle,Lunch,Orange Chickenless Bites(4 bites),6
key middle,Lunch,Chickpeas - salad bar entree(1/2 cup),5
key middle,Lunch,Fish Tacos(2 Tacos),5
key middle,Lunch,Orange Tangerine Juice(Each),5
key middle,Lunch,"Sauce, Spicy Mayo(tbsp)",5
key middle,Lunch,Sour Cream(2 Tablespoons),5
key middle,Lunch,Steamed Baby Carrots(1/2 cup),5
key middle,Lunch,Doritos Flamas(Each),4
key middle,Lunch,Orange(6 Slices per 1/2 cup),4
key middle,Lunch,Orange(Each - serving),4
key middle,Lunch,"Peppers, green, pre-sliced(1/2 cup sliced)",4
key middle,Lunch,Potato Wedges(4 pieces),4
key middle,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips(Each),4
key middle,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips(Each),4
key middle,Lunch,SS Baked Cheetos Flaming Hot(Each),4
key middle,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium(2 TBSP)",4
key middle,Lunch,Vegetable Dumpling(6 dumplings),4
key middle,Lunch,"WG 10"" Flour Tortilla(Tortilla)",4
key middle,Lunch,BBQ Chicken Drumstick(Drumstick),3
key middle,Lunch,Black Beans - salad bar entree(1/2 cup),3
key middle,Lunch,Doritos RF Spicy Sweet Chili(Each),3
key middle,Lunch,Kettle Cooked Smoky BBQ Chips(Each),3
key middle,Lunch,Manager's Vegetable Choice(1/2 cup),3
key middle,Lunch,Mandarin Orange Pepper Fruit Salsa(1 TBSP),3
key middle,Lunch,"Onions, Red, Whole(2 Tablespoons (sliced))",3
key middle,Lunch,Original Flavored Dried Cranberries(Package),3
key middle,Lunch,"Patty, Chicken, Breaded, WG(2 strips)",3
key middle,Lunch,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",3
key middle,Lunch,Roasted Plantains(3 Slices),3
key middle,Lunch,Sub Roll(Sub Roll),3
key middle,Lunch,Turkey Barbacoa Arepa(1 Arepa + #10 scoop of turkey barbacoa),3
key middle,Lunch,1% Unflavored Shelf-Stable Milk(Each),2
key middle,Lunch,"Apple, Slices, IW - ER Supper Only(Each)",2
key middle,Lunch,Broccoli Florets(6 Pieces per 1/2 cup),2
key middle,Lunch,Chana Masala(1/2 cup),2
key middle,Lunch,Cherry Flavored Dried Cranberries(2 Eaches),2
key middle,Lunch,Chickpeas(1/2 cup),2
key middle,Lunch,Cool Ranch Reduced Fat Doritos(Each),2
key middle,Lunch,Corn(2 Tablespoons (thawed)),2
key middle,Lunch,Cucumber Slices(2 Tablespoon),2
key middle,Lunch,Cucumbers(1/2 cup sliced),2
key middle,Lunch,Doritos RF Nacho Cheese(Each),2
key middle,Lunch,Grape Tomatoes(6 Tomatoes per 1/2 cup),2
key middle,Lunch,Hot Turkey & Cheese(sandwich),2
key middle,Lunch,Kellogg’s W/G Rice Krispies Treats(Each),2
key middle,Lunch,Lay's RF Kettle Original Chips(Each),2
key middle,Lunch,Nachos with Taco Meat and Cheese Sauce(Serving Size),2
key middle,Lunch,Natural Breakfast Syrup(Each),2
key middle,Lunch,Orange Flavored Dried Cranberries(2 Eaches),2
key middle,Lunch,"Patty, Chicken, Spicy, Breaded(2 strips)",2
key middle,Lunch,"Peppers, Green, Whole(2 Tablespoon)",2
key middle,Lunch,SS Baked Cheetos Flaming Limon(Each),2
key middle,Lunch,SS Cheetos Fantastix Flaming Hot(Each),2
key middle,Lunch,Strawberry Chex Mix(Package),2
key middle,Lunch,Strawberry Parfait Power Pack(Power Pack),2
key middle,Lunch,Turkey Pepperoni Pizza(1.37 oz),2
key middle,Lunch,Vegan Burger(Sandwich),2
key middle,Lunch,WG Chocolate Chip Rice Krispy Treats(Each),2
key middle,Lunch,Apple Cinnamon Bread (Grain for entree)(1 square),1
key middle,Lunch,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),1
key middle,Lunch,Apple Cinnamon Spread(Each),1
key middle,Lunch,"Apple Slices(6 Slices, 1/2 cup)",1
key middle,Lunch,Applesauce(1/4 cup),1
key middle,Lunch,Arepa w/Taco Beef(1 Aprea + #8 scoop of beef),1
key middle,Lunch,Assorted  4 oz Yogurt(Container),1
key middle,Lunch,BBQ Chicken Sandwich(Sandwich),1
key middle,Lunch,Breaded  Chicken Patty on a Bun(Sandwich),1
key middle,Lunch,Broccoli Alfredo Pasta(1 cup),1
key middle,Lunch,Carrot and Celery Sticks(1/2 cup),1
key middle,Lunch,"Carrots, IW,   Super Snack(2 each)",1
key middle,Lunch,"Carrots, Shredded(Cup)",1
key middle,Lunch,Celery Sticks(1/4 cup),1
key middle,Lunch,Cherry Tomatoes(6 Tomatoes per 1/2 cup),1
key middle,Lunch,Chicken Quesadilla(quesadilla),1
key middle,Lunch,Chicken Tenders Sub(Sandwich),1
key middle,Lunch,Chicken Tikka Masala(1/2 cup),1
key middle,Lunch,Chicken and Cheese Quesadilla(Quesadilla),1
key middle,Lunch,"Chicken, Bites(4 Bites)",1
key middle,Lunch,"Chicken, Wings, Pre-Cooked(3 Wings)",1
key middle,Lunch,Chickpeas(2 Tablespoons),1
key middle,Lunch,Chilled Peaches(1/2 cup),1
key middle,Lunch,Corn(1/2 cup (thawed)),1
