school,meal_type,food_item,recommended_quantity
greenbriar west elementary,Lunch,"Cheese, Shredded, Cheddar (Cup)",1
greenbriar west elementary,Lunch,"Cheese, Shredded, Mozzarella (1/4 cup)",1
greenbriar west elementary,Lunch,Cherry Vanilla Yogurt (Container),1
greenbriar west elementary,Lunch,"Chicken, Bites, Korean (4 Bites w/ 1oz sauce)",1
greenbriar west elementary,Lunch,Chilled Pineapple (1/2 cup),1
greenbriar west elementary,Lunch,Chilled Pineapple (1/4 cup),1
greenbriar west elementary,Lunch,Cucumber Slices (3/4 cup),1
greenbriar west elementary,Lunch,"Cucumbers (1/4 cup sliced, 3 slices)",1
greenbriar west elementary,Lunch,Fish Filet Potato Encrusted (each),1
greenbriar west elementary,Lunch,Granola (1/4 cup),1
greenbriar west elementary,Lunch,Grape Tomatoes (2 Tablespoons),1
greenbriar west elementary,Lunch,Korean BBQ Chickenless Bites (4 bites),1
greenbriar west elementary,Lunch,Mac & Cheese (2/3 cup),1
greenbriar west elementary,Lunch,Mandarin Orange Parfait (Parfait),1
greenbriar west elementary,Lunch,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1
greenbriar west elementary,Lunch,"Milk, Soy, Vanilla (24/8 oz) (each)",1
greenbriar west elementary,Lunch,Mini Maple Pancakes (Package),1
greenbriar west elementary,Lunch,Nachos w/Shredded Chicken and Cheese Sauce (Serving Size),1
greenbriar west elementary,Lunch,Natural Grape Jam (Packet),1
greenbriar west elementary,Lunch,"Nutri-Grain, Apple Cinnamon (each)",1
greenbriar west elementary,Lunch,"Nutri-Grain, Blueberry (each)",1
greenbriar west elementary,Lunch,Orange Slices (9 slices per 3/4 cup),1
greenbriar west elementary,Lunch,"Pasta, Baked Penne (1 cup)",1
greenbriar west elementary,Lunch,"Patty, Chicken, Breaded, WG (Serving)",1
greenbriar west elementary,Lunch,"Peppers, Green, Whole (1/4 cup)",1
greenbriar west elementary,Lunch,"Quesadilla, Cheese w/ 6 Inch Tortillas (Quesadilla)",1
greenbriar west elementary,Lunch,"Quesadilla, Chicken & Cheese (Shred Chicken) 6 in Tortilla (Quesadilla)",1
greenbriar west elementary,Lunch,Soft Beef Taco on Flour Tortilla (Taco),1
greenbriar west elementary,Lunch,Steamed Baby Carrots (1/4 cup),1
greenbriar west elementary,Lunch,Steamed Broccoli (1/4 cups),1
greenbriar west elementary,Lunch,String Cheese (1 Stick),1
greenbriar west elementary,Lunch,Sweet Thai Chili Chicken Bites (4 Bites w/ 1oz sauce),1
greenbriar west elementary,Lunch,Sweet Thai Chili Chickenless Bites (4 bites),1
greenbriar west elementary,Lunch,Taco Flavored Hummus (2 Each),1
greenbriar west elementary,Lunch,Tex Mex Corn (1/4 cup),1
greenbriar west elementary,Lunch,Tikka Masala Sauce (ounce),1
greenbriar west elementary,Lunch,Tortilla Chips (13 chips),1
greenbriar west elementary,Lunch,Triple Berry Parfait Power Pack (Power Pack),1
greenbriar west elementary,Lunch,Turkey & Cheese on Sub Roll (sandwich),1
greenbriar west elementary,Lunch,Turkey Barbacoa Tacos on Flour Tortillas (2 Tacos),1
greenbriar west elementary,Lunch,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",1
greenbriar west elementary,Lunch,Wheat Thins (Package),1
greenbriar west elementary,Lunch,Whole Wheat Sliced Bread (Slice),1
groveton elementary,Breakfast,Apple Juice (Each),3915
groveton elementary,Breakfast,Orange Tangerine Juice (Each),2105
groveton elementary,Breakfast,Mini Maple Pancakes (Package),1818
groveton elementary,Breakfast,1% White Milk (Each),1756
groveton elementary,Breakfast,Bagel (Bagel),859
groveton elementary,Breakfast,Honey Cheerios Cereal (Each),659
groveton elementary,Breakfast,Cream Cheese (Each),658
groveton elementary,Breakfast,Red Delicious Apple (Each - serving),646
groveton elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",593
groveton elementary,Breakfast,Cinnamon Chex Cereal (Each),552
groveton elementary,Breakfast,Blueberry Chex Cereal (Each),473
groveton elementary,Breakfast,Fat Free White Milk (Each),465
groveton elementary,Breakfast,Banana (Each),429
groveton elementary,Breakfast,String Cheese (1 Stick),420
groveton elementary,Breakfast,Natural Breakfast Syrup (Each),304
groveton elementary,Breakfast,Natural Grape Jam (Packet),228
groveton elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",173
groveton elementary,Breakfast,Orange (6 Slices per 1/2 cup),172
groveton elementary,Breakfast,Mandarin Orange Parfait (Parfait),168
groveton elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),149
groveton elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),148
groveton elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),132
groveton elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),127
groveton elementary,Breakfast,Strawberry Parfait (Parfait),123
groveton elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),114
groveton elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),111
groveton elementary,Breakfast,Blueberry Bread (1 square),103
groveton elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),90
groveton elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",80
groveton elementary,Breakfast,Blueberry Muffin Top (Muffin Top),76
groveton elementary,Breakfast,Applesauce (1/2 Cup),65
groveton elementary,Breakfast,"Parfait, Triple Berry (Parfait)",65
groveton elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),64
groveton elementary,Breakfast,Golden Delicious Apple (Each),43
groveton elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),38
groveton elementary,Breakfast,Biscuit (Biscuit),37
groveton elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),33
groveton elementary,Breakfast,Chilled Pineapple (1/2 cup),33
groveton elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),30
groveton elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),29
groveton elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),27
groveton elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),25
groveton elementary,Breakfast,Bottled Water (Bottle),24
groveton elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",23
groveton elementary,Breakfast,IW Applesauce Cup (Each),20
groveton elementary,Breakfast,Mini Maple Waffles (Package),20
groveton elementary,Breakfast,Assorted Craisins (Packet),16
groveton elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",15
groveton elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",15
groveton elementary,Breakfast,"Lactose Free, White Milk (Each)",14
groveton elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),14
groveton elementary,Breakfast,Whole Strawberries (1/2 cup thawed),14
groveton elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),13
groveton elementary,Breakfast,Graham Crackers (Package),12
groveton elementary,Breakfast,Orange (Each - serving),11
groveton elementary,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",10
groveton elementary,Breakfast,Chicken Tenders (3 tenders),10
groveton elementary,Breakfast,Orange (1/4 cup),10
groveton elementary,Breakfast,Orange Slices (6 Slices per 1/2 cup),10
groveton elementary,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",9
groveton elementary,Breakfast,Natural Blackberry Jam (Packet),8
groveton elementary,Breakfast,"Apple Slices (3 slices, 1/4 cup)",7
groveton elementary,Breakfast,Strawberry Flavored Dried Cranberries (Each),7
groveton elementary,Breakfast,Granola (1/4 cup),6
groveton elementary,Breakfast,Peach Parfait (Parfait),6
groveton elementary,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),6
groveton elementary,Breakfast,Cherry Flavored Dried Cranberries (2 Eaches),5
groveton elementary,Breakfast,Pumpkin Bread (1 square),5
groveton elementary,Breakfast,Gala Apple (Each),4
groveton elementary,Breakfast,Maple Belgian Waffle (Waffle),4
groveton elementary,Breakfast,Orange Flavored Dried Cranberries (2 Eaches),4
groveton elementary,Breakfast,Triple Berry Parfait Power Pack (Power Pack),4
groveton elementary,Breakfast,Blueberry Bread (2oz Grain (1/32 Baked Pan)),3
groveton elementary,Breakfast,Blueberry Parfait (Parfait),3
groveton elementary,Breakfast,"Bread, English Muffin, WG (Each)",3
groveton elementary,Breakfast,Chicken Tenders Sub (Sandwich),3
groveton elementary,Breakfast,Chilled Peaches (1/2 cup),3
groveton elementary,Breakfast,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",3
groveton elementary,Breakfast,"Sandwich, Turkey & Cheese (sandwich)",3
groveton elementary,Breakfast,Strawberry Smoothie (8oz portion),3
groveton elementary,Breakfast,Turkey & Cheese on Biscuit (Sandwich),3
groveton elementary,Breakfast,Watermelon Flavored Dried Cranberries (2 Eaches),3
groveton elementary,Breakfast,Whole Wheat Dinner Roll (2 rolls),3
groveton elementary,Breakfast,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB) (Each)",2
groveton elementary,Breakfast,"Cheese, String, Mozzarella, Low-Fat IW (SUBSTITUTION) (1 Stick)",2
groveton elementary,Breakfast,Red Seedless Grapes (16 grapes per 1/2 cup),2
groveton elementary,Breakfast,Roasted Sunflower Seeds (Package),2
groveton elementary,Breakfast,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",2
groveton elementary,Breakfast,Whole Wheat Dinner Roll (Each),2
groveton elementary,Breakfast,Apple Slices (6 Slices per 1/2 cup),1
groveton elementary,Breakfast,"Apple Slices (6 Slices, 1/2 cup)",1
groveton elementary,Breakfast,Assorted  4 oz Yogurt (Container),1
groveton elementary,Breakfast,Banana Bread (Each),1
groveton elementary,Breakfast,"Bar, Lemon Blueberry (Each)",1
groveton elementary,Breakfast,"Bread, Hamburger Bun (Bun)",1
groveton elementary,Breakfast,"Bread, Loco (1/2 piece)",1
groveton elementary,Breakfast,"Cheese, American, Sliced (3 slices)",1
groveton elementary,Breakfast,Cherry Flavored Dried Cranberries (Each),1
groveton elementary,Breakfast,Cherry Vanilla Yogurt (Container),1
groveton elementary,Breakfast,Cinnamon Waffle (each),1
groveton elementary,Breakfast,Fat Free Chocolate Milk (Each),1
groveton elementary,Breakfast,Hot Turkey & Cheese (sandwich),1
groveton elementary,Breakfast,Ketchup Packet (Packet),1
groveton elementary,Breakfast,"Milk, Soy, Vanilla (24/8 oz) (each)",1
groveton elementary,Breakfast,Orange Flavored Dried Cranberries (Each),1
groveton elementary,Breakfast,Peach Yogurt Power Pack (Power Packs),1
groveton elementary,Breakfast,Pineapple Parfait (Parfait),1
groveton elementary,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (Each),1
groveton elementary,Breakfast,Strawberry Banana Yogurt (each),1
groveton elementary,Breakfast,Watermelon Flavored Dried Cranberries (Each),1
groveton elementary,Lunch,Fat Free Chocolate Milk (Each),5402
groveton elementary,Lunch,Lettuce Blend Salad Mix (1/2 cup),3431
groveton elementary,Lunch,Ketchup Packet (Packet),3226
groveton elementary,Lunch,Apple Slices (3 slices per 1/4 cup),1913
groveton elementary,Lunch,Ranch Dressing (1 ounce),1899
groveton elementary,Lunch,PB&J Power Pack (Power Packs),1515
groveton elementary,Lunch,Orange Slices (3 slices per 1/4 cup),1432
groveton elementary,Lunch,Chicken Tenders (3 tenders),1318
groveton elementary,Lunch,1% White Milk (Each),1291
groveton elementary,Lunch,Manager's Vegetable Choice (1/4 cup),1214
groveton elementary,Lunch,Banana (Each),1177
groveton elementary,Lunch,Chocolate Chip Cookie (Cookie),1134
groveton elementary,Lunch,Orange (1/4 cup),1047
groveton elementary,Lunch,Cheese Pizza (Slice),1042
groveton elementary,Lunch,Red Seedless Grapes (16 grapes per 1/2 cup),1022
groveton elementary,Lunch,Mayonnaise Packet (Packet),977
groveton elementary,Lunch,Red Delicious Apple (Each - serving),973
groveton elementary,Lunch,Red Seedless Grapes (8 grapes per 1/4 cup),855
groveton elementary,Lunch,Baby Carrots (3 baby carrots per 1/4 cup),783
groveton elementary,Lunch,Turkey Pepperoni Pizza (Slice),691
groveton elementary,Lunch,Italian Dressing (1 ounce),687
groveton elementary,Lunch,Cucumber Slices (1/4 cup),648
groveton elementary,Lunch,Baked Cheese Sticks (2 Cheese Sticks),635
groveton elementary,Lunch,Chilled Mandarin Oranges (1/2 cup (drained)),561
groveton elementary,Lunch,Golden Delicious Apple (Each),499
groveton elementary,Lunch,Spicy Breaded Chicken Patty on Bun (Sandwich),484
groveton elementary,Lunch,Fat Free White Milk (Each),475
groveton elementary,Lunch,Whole Wheat Dinner Roll (2 rolls),474
groveton elementary,Lunch,Broccoli Florets (1/4 cup),473
groveton elementary,Lunch,Bottled Water (Bottle),465
groveton elementary,Lunch,Mustard Packet (Packet),456
groveton elementary,Lunch,Soft Pretzel (1 pretzel),425
groveton elementary,Lunch,Chilled Mandarin Oranges (1/4 cup (drained)),392
groveton elementary,Lunch,Chocolate Chip Cookie (1/2 Cookie),389
groveton elementary,Lunch,Cooked  Brown Rice (1/2 cup cooked),388
groveton elementary,Lunch,Cherry Tomatoes (1/4 cup),386
groveton elementary,Lunch,Chickpeas (1/4 cup),374
groveton elementary,Lunch,Strawberry Flavored Dried Cranberries (Each),350
groveton elementary,Lunch,Marinara Sauce (1/2 cup),346
groveton elementary,Lunch,Cherry Flavored Dried Cranberries (Each),344
groveton elementary,Lunch,Watermelon Flavored Dried Cranberries (Each),333
groveton elementary,Lunch,Cooked  Brown Rice (1 cup cooked),325
groveton elementary,Lunch,Cheeseburger (Sandwich),311
groveton elementary,Lunch,Potato Wedges (7 pieces),293
groveton elementary,Lunch,Baby Carrots (6 Baby Carrots per 1/2 cup),281
groveton elementary,Lunch,Chickenless Bites (4 Bites),275
groveton elementary,Lunch,Corn (1/4 cup (thawed)),268
groveton elementary,Lunch,Cheez-Its Crackers (Package),253
groveton elementary,Lunch,Nachos with Cheese Sauce (Serving),242
groveton elementary,Lunch,"Apple Slices (3 slices, 1/4 cup)",241
groveton elementary,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),241
groveton elementary,Lunch,Strawberry & Banana Yogurt Power Pack (Power Packs),239
groveton elementary,Lunch,Blueberry Bread (1 square),220
groveton elementary,Lunch,Whole Wheat Dinner Roll (Each),217
groveton elementary,Lunch,Apple Juice (Each),213
groveton elementary,Lunch,Corn (1/2 cup (cooked)),209
groveton elementary,Lunch,Grape Tomatoes (1/4 cup),206
groveton elementary,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),204
groveton elementary,Lunch,Gala Apple (Each),203
groveton elementary,Lunch,Asian Veggie Sub (sandwich),201
groveton elementary,Lunch,Orange Chicken (4 Bites w/ 1oz sauce),187
groveton elementary,Lunch,Celery Sticks (1/2 cup),184
groveton elementary,Lunch,Beef Meatball Sub Sandwich (Sandwich),183
groveton elementary,Lunch,Smartfood RF White Cheddar Popcorn (Each),178
groveton elementary,Lunch,"Peppers, red, pre-sliced (1/2 cup sliced)",168
groveton elementary,Lunch,Chilled Peaches (1/2 cup (drained)),163
groveton elementary,Lunch,Chickenless Bites (2 Bites),161
groveton elementary,Lunch,Orange Flavored Dried Cranberries (Each),161
groveton elementary,Lunch,"Bread, Loco (flatbread)",160
groveton elementary,Lunch,"Salsa, Mild Canned (1.5 oz)",160
groveton elementary,Lunch,Chilled Peaches (1/4 cup (drained)),157
groveton elementary,Lunch,Asian Meatball Sub (sandwich),152
groveton elementary,Lunch,Whole Strawberries (1/2 cup thawed),152
groveton elementary,Lunch,"Bread, Loco (1/2 piece)",151
groveton elementary,Lunch,Marinara Sauce (1/4 Cup),147
groveton elementary,Lunch,Black Beans (1/4 Cup),142
groveton elementary,Lunch,Roasted Plantains (6 Slices),140
groveton elementary,Lunch,Peach Yogurt Power Pack (Power Packs),139
groveton elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries (Each),138
groveton elementary,Lunch,"Fruit Snacks, Welch's Mixed (Each)",137
groveton elementary,Lunch,Cherry Vanilla Yogurt Power Pack (Power Packs),136
groveton elementary,Lunch,Cheese Quesadilla (Quesadilla),135
groveton elementary,Lunch,Apple Slices (6 Slices per 1/2 cup),134
groveton elementary,Lunch,Lettuce Blend Salad Mix (1 cup),130
groveton elementary,Lunch,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",129
groveton elementary,Lunch,Grilled Cheese Sandwich (Sandwich),127
groveton elementary,Lunch,Pasta with Meat Sauce (serving),123
groveton elementary,Lunch,Orange Tangerine Juice (Each),118
groveton elementary,Lunch,Steamed Broccoli (1/2 cup),118
groveton elementary,Lunch,Spicy Chicken Wrap (Wrap),117
groveton elementary,Lunch,IW Applesauce Cup (Each),115
groveton elementary,Lunch,Chicken Masala Drumstick (Drumstick),114
groveton elementary,Lunch,Orange Sauce (ounce),113
groveton elementary,Lunch,Tex Mex Corn (1/2 cup),113
groveton elementary,Lunch,Bean and Cheese Pupusa (Pupusa),112
groveton elementary,Lunch,Graham Crackers (Package),112
groveton elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",112
groveton elementary,Lunch,Orange Slices (6 Slices per 1/2 cup),110
groveton elementary,Lunch,Black Beans (1/2 Cup),108
groveton elementary,Lunch,Alfredo & Basil Lasagna (Each),107
groveton elementary,Lunch,Chicken & Vegetable Dumplings (6 dumplings),100
groveton elementary,Lunch,"Cheese, Shredded, Cheddar (1/4 cup)",96
groveton elementary,Lunch,Cucumber Slices (6 Slices per 1/2 cup),96
groveton elementary,Lunch,Orange Chickenless Bites (4 bites),94
groveton elementary,Lunch,Applesauce (1/2 Cup),92
groveton elementary,Lunch,Doritos Flamas (Each),85
groveton elementary,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips (Each),85
groveton elementary,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips (Each),84
groveton elementary,Lunch,"Sauce, Spicy Mayo (tbsp)",81
groveton elementary,Lunch,Sour Cream (2 Tablespoons),80
groveton elementary,Lunch,Fish Tacos (2 Tacos),79
groveton elementary,Lunch,Steamed Baby Carrots (1/2 cup),76
groveton elementary,Lunch,Chickpeas - salad bar entree (1/2 cup),75
groveton elementary,Lunch,SS Baked Cheetos Flaming Hot (Each),72
groveton elementary,Lunch,Orange (6 Slices per 1/2 cup),71
groveton elementary,Lunch,Potato Wedges (4 pieces),71
groveton elementary,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",66
groveton elementary,Lunch,"Peppers, green, pre-sliced (1/2 cup sliced)",64
groveton elementary,Lunch,"WG 10"" Flour Tortilla (Tortilla)",63
groveton elementary,Lunch,Orange (Each - serving),62
groveton elementary,Lunch,Vegetable Dumpling (6 dumplings),62
groveton elementary,Lunch,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",59
groveton elementary,Lunch,Doritos RF Spicy Sweet Chili (Each),57
groveton elementary,Lunch,Manager's Vegetable Choice (1/2 cup),55
groveton elementary,Lunch,Mandarin Orange Pepper Fruit Salsa (1 TBSP),55
groveton elementary,Lunch,Black Beans - salad bar entree (1/2 cup),54
groveton elementary,Lunch,Kettle Cooked Smoky BBQ Chips (Each),51
groveton elementary,Lunch,Kellogg’s W/G Rice Krispies Treats (Each),49
groveton elementary,Lunch,Strawberry Chex Mix (Package),49
groveton elementary,Lunch,Sub Roll (Sub Roll),48
groveton elementary,Lunch,"Patty, Chicken, Breaded, WG (2 strips)",46
groveton elementary,Lunch,Doritos RF Nacho Cheese (Each),45
groveton elementary,Lunch,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),45
groveton elementary,Lunch,Original Flavored Dried Cranberries (Package),44
groveton elementary,Lunch,BBQ Chicken Drumstick (Drumstick),43
groveton elementary,Lunch,Roasted Plantains (3 Slices),42
groveton elementary,Lunch,SS Baked Cheetos Flaming Limon (Each),42
groveton elementary,Lunch,"Onions, Red, Whole (2 Tablespoons (sliced))",41
groveton elementary,Lunch,Broccoli Florets (6 Pieces per 1/2 cup),40
groveton elementary,Lunch,Chickpeas (1/2 cup),40
groveton elementary,Lunch,Corn (2 Tablespoons (thawed)),39
groveton elementary,Lunch,"Patty, Chicken, Spicy, Breaded (2 strips)",39
groveton elementary,Lunch,SS Cheetos Fantastix Flaming Hot (Each),39
groveton elementary,Lunch,WG Chocolate Chip Rice Krispy Treats (Each),39
groveton elementary,Lunch,Lay's RF Kettle Original Chips (Each),37
groveton elementary,Lunch,Turkey Pepperoni Pizza (1.37 oz),37
groveton elementary,Lunch,Cool Ranch Reduced Fat Doritos (Each),35
groveton elementary,Lunch,Grape Tomatoes (6 Tomatoes per 1/2 cup),35
groveton elementary,Lunch,1% Unflavored Shelf-Stable Milk (Each),33
groveton elementary,Lunch,Nachos with Taco Meat and Cheese Sauce (Serving Size),33
groveton elementary,Lunch,Chana Masala (1/2 cup),32
groveton elementary,Lunch,Cherry Flavored Dried Cranberries (2 Eaches),32
groveton elementary,Lunch,Cucumbers (1/2 cup sliced),32
groveton elementary,Lunch,Hot Turkey & Cheese (sandwich),31
groveton elementary,Lunch,Strawberry Parfait Power Pack (Power Pack),30
groveton elementary,Lunch,Assorted  4 oz Yogurt (Container),29
groveton elementary,Lunch,WG Baked Funyuns (Each),29
groveton elementary,Lunch,Orange Flavored Dried Cranberries (2 Eaches),28
groveton elementary,Lunch,Cucumber Slices (2 Tablespoon),27
groveton elementary,Lunch,Vegan Burger (Sandwich),27
groveton elementary,Lunch,"Apple, Slices, IW - ER Supper Only (Each)",26
groveton elementary,Lunch,"Peppers, Green, Whole (2 Tablespoon)",26
groveton elementary,Lunch,String Cheese (Each),26
groveton elementary,Lunch,Fresh Whole Pear (Each),24
groveton elementary,Lunch,Natural Breakfast Syrup (Each),24
groveton elementary,Lunch,"Sandwich, Turkey & Cheese (sandwich)",24
groveton elementary,Lunch,Fish  Sandwich (Sandwich),23
groveton elementary,Lunch,"Peppers, Red, Whole (2 Tablespoons)",23
groveton elementary,Lunch,Watermelon Flavored Dried Cranberries (2 Eaches),23
groveton elementary,Lunch,"Carrots, Shredded (Cup)",22
groveton elementary,Lunch,Strawberry Flavored Dried Cranberries (2 Eaches),22
groveton elementary,Lunch,Chicken and Cheese Quesadilla (Quesadilla),20
groveton elementary,Lunch,Sweet Thai Chili Sauce (ounce),20
groveton elementary,Lunch,Cherry Tomatoes (6 Tomatoes per 1/2 cup),19
groveton elementary,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",18
groveton elementary,Lunch,BBQ Chicken Sandwich (Sandwich),17
groveton elementary,Lunch,"Chicken, Bites (4 Bites)",17
groveton elementary,Lunch,"Dough, Cookie, Double Chocolate, WG (1/2 Cookie)",17
groveton elementary,Lunch,Hamburger (Sandwich),17
groveton elementary,Lunch,Sweet Thai Chili Chicken Wings (3 Wings),17
groveton elementary,Lunch,"Tomato, Large, whole, Plum (1/4 cup sliced)",17
groveton elementary,Lunch,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",16
groveton elementary,Lunch,Apple Cinnamon Spread (Each),15
groveton elementary,Lunch,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),14
groveton elementary,Lunch,Apple Cinnamon Bread (Grain for entree) (1 square),14
groveton elementary,Lunch,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),14
groveton elementary,Lunch,Chicken Quesadilla (quesadilla),14
groveton elementary,Lunch,"Peppers, red, pre-sliced (1/4 cup sliced)",14
groveton elementary,Lunch,Applesauce (1/4 cup),13
groveton elementary,Lunch,"Frozen, Blueberries (1/2 cup)",13
groveton elementary,Lunch,Nachos with Black Beans and Cheese Sauce (Serving),13
groveton elementary,Lunch,Chicken Tikka Masala (1/2 cup),12
groveton elementary,Lunch,Chickpeas (2 Tablespoons),12
groveton elementary,Lunch,Chilled Peaches (1/2 cup),12
groveton elementary,Lunch,"Patty, Chicken, Spicy, Breaded (Patty)",12
groveton elementary,Lunch,Potstickers (6 Potstickers),12
groveton elementary,Lunch,Red Seedless Grapes (2 Tablespoons),12
groveton elementary,Lunch,Breaded  Chicken Patty on a Bun (Sandwich),11
groveton elementary,Lunch,"Carrots, IW,   Super Snack (2 each)",11
groveton elementary,Lunch,"Lactose Free, White Milk (Each)",11
groveton elementary,Lunch,"Peppers, green, pre-sliced (1/4 cup sliced)",11
groveton elementary,Lunch,Fat Free Unflavored Shelf-Stable Milk (Each),10
groveton elementary,Lunch,"Green Beans, Frozen (1/2 cup)",10
groveton elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),10
groveton elementary,Lunch,"Apple Slices (6 Slices, 1/2 cup)",9
groveton elementary,Lunch,Broccoli Alfredo Pasta (1 cup),9
groveton elementary,Lunch,Carrot and Celery Sticks (1/2 cup),9
groveton elementary,Lunch,Celery Sticks (1/4 cup),9
groveton elementary,Lunch,Cheddar Chex Mix (Package),9
groveton elementary,Lunch,Chicken Tenders Sub (Sandwich),9
groveton elementary,Lunch,"Chicken, Wings, Pre-Cooked (3 Wings)",9
groveton elementary,Lunch,Corn (1/2 cup (thawed)),9
groveton elementary,Lunch,Assorted Craisins (Packet),8
groveton elementary,Lunch,Flour Tortilla (Tortilla),8
groveton elementary,Lunch,IW Heartzels Pretzels (Package),8
groveton elementary,Lunch,"Onions, Red, Whole (1/4 cup (sliced))",8
groveton elementary,Lunch,Orange Slices (Each),8
groveton elementary,Lunch,Potato Encrusted Breaded Pollock (Fillet),8
groveton elementary,Lunch,"Salsa, Mild Canned (2 Tablespoons)",8
groveton elementary,Lunch,Tomato Soup (8 oz Ladle),8
groveton elementary,Lunch,Black Beans (2 Tablespoons),7
groveton elementary,Lunch,Cucumber Slices (1/2 cup),7
groveton elementary,Lunch,"Lettuce, Green Salad Mix (1 cup)",7
groveton elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",7
groveton elementary,Lunch,Pineapple Pepper Fruit Salsa (1 TBSP),7
groveton elementary,Lunch,Whole Strawberries (1/4 cup thawed),7
groveton elementary,Lunch,Black Beans (1/2 cup),6
groveton elementary,Lunch,Blueberry Bread (1oz Grain (1/64 Baked Pan)),6
groveton elementary,Lunch,"Chicken, Bites, Breaded (4 Bites)",6
groveton elementary,Lunch,"Frozen Berry, Triple Berry Blend (1/4 cup (thawed))",6
groveton elementary,Lunch,Maple Belgian Waffle (Waffle),6
groveton elementary,Lunch,"Peppers, Red, Whole (1/4 cup)",6
groveton elementary,Lunch,Pumpkin Bread (1 square),6
groveton elementary,Lunch,Roasted Sunflower Seeds (Package),6
groveton elementary,Lunch,"Taco, Turkey Barbacoa, Loco Bread (2 Tacos)",6
groveton elementary,Lunch,Tomato & Basil Lasagna (Each),6
groveton elementary,Lunch,Vanilla Sugar Cookie (1/2 Cookie),6
groveton elementary,Lunch,Yellow Peach (Each),6
groveton elementary,Lunch,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB) (Each)",5
groveton elementary,Lunch,"Calzone, Cheese (Each)",5
groveton elementary,Lunch,Chicken Alfredo Pasta (heaping 1 cup ( #4 scoop)),5
groveton elementary,Lunch,Chicken Philly Sandwich (each),5
groveton elementary,Lunch,Creamy Cabbage Slaw (1/4 cup),5
groveton elementary,Lunch,"Peanut Butter and Jelly Sandwich, IW (Each)",5
groveton elementary,Lunch,Sweet N' Salty Popcorn (Bag),5
groveton elementary,Lunch,"Beef, Taco Meat, Pre-Cooked (1/2 cup (#8 scoop))",4
groveton elementary,Lunch,"Bread, English Muffin, WG (Each)",4
